final,name,open,started,succeeded,selfTestFail,errors,patterns,snippets,initialUrl,finalUrl
True,quantcast,True,True,True,False,[],"['/such as cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['such as cookies', 'We and our partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://fcf.cat/,https://www.fcf.cat/
True,com_didomi.io,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'Accept all', 'Reject All', 'Reject all', 'our website and can’t be switched off (“Necessary Cookies”) but other cookies used for a range of purposes like marketing, analytics and statistics are not essential. You have the choice to opt-in and']",http://panda.org/,https://wwf.panda.org/
False,Onetrust,True,True,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://pandasecurity.com/,https://www.pandasecurity.com/
True,Onetrust,True,True,True,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By continuing', 'use of cookies', 'our site to enhance site navigation, personalize content, analyze site usage, and assist in our marketing efforts. By continuing to use our site, you agree to our Terms of Use below and to our use of ', 'cookies and similar technologies']",http://pandora.net/,https://us.pandora.net/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'ACCEPT ALL', 'By clicking “Accept All Cookies”, you agree']",http://pantone.com/,https://www.pantone.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi']","['Accept All', 'ACCEPT ALL', 'We use cookies']",http://papajohns.com/,https://www.papajohns.com/
True,cookie-notice,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://parentsquare.com/,https://www.parentsquare.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://parismatch.com/,https://www.parismatch.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://parsec.app/,https://parsec.app/
True,usercentrics-api,True,True,True,False,[],[],[],http://partslink24.com/,https://www.partslink24.com/partslink24/user/login.do
False,generic-cosmetic,False,False,False,False,[],[],[],http://passeidireto.com/,https://www.passeidireto.com/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By clicking “Accept', 'We use cookies', 'our website to give you the most relevant experience by remembering your preferences and repeat visits. By clicking “Accept”, you consent to the use of all cookies', 'consent to the use of all cookies']",http://pastelink.net/,https://pastelink.net/
True,quantcast,True,True,True,False,[],[],[],http://dizy.com/,https://www.dizy.com/
False,,False,False,False,False,[],['/use of cookies/gi'],['Use of Cookies'],http://dji.com/,https://www.dji.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://dlink.com/,https://us.dlink.com/en/consumer
True,usercentrics-api,True,True,True,False,[],[],[],http://dm.de/,https://www.dm.de/
True,com_didomi.io,True,True,True,False,[],[],[],http://dn.se/,https://www.dn.se/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By clicking ""OK, I agree', 'our site to function correctly and collect anonymous session data. Necessary cookies can be opted out through your browser settings. We also use optional cookies to personalize content and ads, provid', 'consent to optional cookies. (Learn more about cookies']",http://dndbeyond.com/,http://dndbeyond.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://dnevnik.hr/,https://dnevnik.hr/
True,Cybotcookiebot,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://nngroup.com/,https://www.nngroup.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://nobelprize.org/,https://www.nobelprize.org/
False,,False,False,False,False,[],"['/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['this website, you consent to us collecting cookies', 'consent to us collecting cookies']",http://noor-book.com/,https://www.noor-book.com/en/
False,,False,False,False,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By continuing', 'use of cookies', 'This website uses cookies and similar technologies to understand your use of our website and give you a better experience. By continuing to use the site or closing this banner without changing your co', 'cookies and similar technologies to understand your use of our website and give you a better experience. By continuing to use the site or closing this banner without changing your cookie settings, you']",http://northeastern.edu/,https://www.northeastern.edu/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://imaginelearning.com/,https://www.imaginelearning.com/
True,com_didomi.io,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/use of cookies/gi', '/cookies (and|or) .* technologies/gi', '/we and our partners.*cookies/gi']","['by clicking ""Learn more"" or from the Use of Cookies page. Clicking ""Continue without accepting"" will allow', 'Use of Cookies', 'cookies or similar technologies', 'we and our partners use cookies or similar technologies to store, access, and process personal data such as website visits, IP addresses, and unique IDs in cookies, for profiling purposes related to: ']",http://immobiliare.it/,https://www.immobiliare.it/
True,usercentrics-api,True,True,True,False,[],[],[],http://immobilienscout24.de/,https://www.immobilienscout24.de/
True,usercentrics-api,True,True,False,False,[],[],[],http://immowelt.de/,https://www.immowelt.de/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies. Cookies'],http://cxense.com/,https://piano.io/product/dmp/
True,TrustArc-top,True,True,True,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By continuing', 'use of cookies', 'this website, you consent to our use of cookies', 'consent to our use of cookies']",http://cyberark.com/,https://www.cyberark.com/
False,,False,False,False,False,[],"['/reject all/gi', '/we (use|serve)( optional)? cookies/gi']","['Reject all', 'We use cookies']",http://cybersource.com/,https://www.cybersource.com/en-us.html
True,Onetrust,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['our website better. Some of the cookies'],http://cylance.com/,https://www.blackberry.com/us/en/products/cylance-endpoint-security/cylance-is-blackberry-cybersecurity
True,Complianz notice,True,True,True,False,[],[],[],http://dafiti.com.br/,https://www.dafiti.com.br/outlet-ofertas-descontos-promocao/
True,pubtech,True,True,True,False,[],"['/accept all/gi', '/such as cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['Accept All', 'such as cookies', 'We and our [1334] partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://dagospia.com/,https://www.dagospia.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/such as cookies/gi']","['Accept All', 'such as cookies']",http://klclick1.com/,https://www.klaviyo.com/
True,privacymanager.io,True,True,True,False,[],[],[],http://kleinezeitung.at/,https://www.kleinezeitung.at/
True,com_didomi.io,True,True,True,False,[],[],[],http://klix.ba/,https://www.klix.ba/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi', '/consent to.*cookies/gi']","['By clicking on ""Accept', 'our website""). We always use functional and analytical cookies', 'cookies and similar technologies', 'consent to the placing of all marketing cookies. By clicking on ""Reject"", we will only place functional and analytical cookies']",http://klm.com/,https://www.klm.com/
True,hubspot,True,True,True,False,[],[],[],http://knowbe4.com/,https://www.knowbe4.com/
True,quantcast,True,True,True,False,[],"['/such as cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['such as cookies', 'We and our partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://kochava.com/,https://www.kochava.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://kodak.com/,https://www.kodak.com/en/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree', 'this site uses cookies']",http://kongregate.com/,https://www.kongregate.com/
True,Complianz notice,True,True,True,False,[],[],[],http://phpbb.com/,https://www.phpbb.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://physiology.org/,https://www.physiology.org/?SSO=Y
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies. Cookies'],http://piano.io/,https://piano.io/
True,Onetrust,True,True,True,False,[],[],[],http://picpay.com/,https://picpay.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept all', 'Accept All', 'By clicking “Accept all cookies”, you agree']",http://piktochart.com/,https://piktochart.com/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pin.it/,https://www.pinterest.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi', '/use of cookies/gi']","['Accept All', 'By clicking ""Accept All Cookies"", you agree', 'use of cookies']",http://pingdom.com/,https://www.pingdom.com/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinimg.com/,https://www.pinterest.com/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.ca/,https://www.pinterest.ca/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.co.uk/,https://www.pinterest.co.uk/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.com.au/,https://www.pinterest.com.au/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.com.mx/,https://www.pinterest.com.mx/
True,com_didomi.io,True,True,True,False,[],[],[],http://blesk.cz/,https://www.blesk.cz/
True,quantcast,True,True,True,False,[],[],[],http://blikk.hu/,https://www.blikk.hu/
False,,False,False,False,False,[],['/accept all/gi'],['Accept all'],http://blockchain.com/,https://www.blockchain.com/
True,Sourcepoint-frame,True,True,True,False,[],[],[],http://blocket.se/,https://www.blocket.se/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://bloomsbury.com/,https://www.bloomsbury.com/us/
False,,False,False,False,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/consent to.*cookies/gi']","['Accept All', 'Reject All', 'By clicking ""Accept', 'We use cookies', 'use of cookies', 'consent to our use of cookies']",http://blossomthemes.com/,https://blossomthemes.com/
True,quantcast,True,True,True,False,[],"['/such as cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['such as cookies', 'We and our partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://bluestacks.com/,https://www.bluestacks.com/
True,Onetrust,True,True,True,False,[],[],[],http://bluewin.ch/,https://www.bluewin.ch/de/index.html
True,hubspot,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['Accept all', 'By clicking “Accept', 'This website utilizes cookies to store information on your computer. Cookies are small text files that can be used by websites to make a user’s experience more efficient.\xa0 By clicking “Accept all” you', 'consent to the use of all cookies; by clicking “Decline all” only strictly necessary cookies will be stored on your browser. You can view our cookies policy, as well as customize your cookies']",http://workable.com/,https://www.workable.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],"['This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn ']",http://worldbank.org/,https://www.worldbank.org/en/home
True,Onetrust,True,True,True,False,[],['/accept all/gi'],['Accept all'],http://worldcat.org/,https://search.worldcat.org/
True,Complianz notice,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://worldometers.info/,https://www.worldometers.info/
False,,False,False,False,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['this website is subject to WWF’s Privacy Policy and Site Terms. This website monitors and stores data such as cookies', 'such as cookies']",http://worldwildlife.org/,https://www.worldwildlife.org/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://hashicorp.com/,https://www.hashicorp.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://hasznaltauto.hu/,https://www.hasznaltauto.hu/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking ""X"", you acknowledge you have read and agree']",http://hbo.com/,https://www.hbo.com/
True,Sourcepoint-frame,True,True,True,False,[],[],[],http://golem.de/,https://www.golem.de/
False,osano,False,False,False,False,[],[],[],http://goodrx.com/,https://www.goodrx.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://goodsync.com/,https://www.goodsync.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This site uses third-party cookies'],http://vidoomy.com/,https://www.vidoomy.com/
True,quantcast,True,True,True,False,[],"['/such as cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['such as cookies', 'We and our partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://vidverto.io/,https://vidverto.io/
True,generic-cosmetic,True,True,True,False,[],[],[],http://viki.com/,https://www.viki.com/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://jagranjosh.com/,https://www.jagranjosh.com/
True,civic-cookie-control,True,True,True,False,[],"['/accept all/gi', '/use of cookies/gi']","['Accept All', 'use of cookies']",http://jamieoliver.com/,https://www.jamieoliver.com/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://javhdhello.com/,https://javhd.com/en/
False,,False,False,False,False,[],['/use of cookies/gi'],['use of cookies'],http://machotube.tv/,https://www.machotube.tv/
True,Onetrust,True,True,True,False,[],[],[],http://macmillan.com/,https://macmillan.com/
True,arzt-auskunft.de,True,True,True,False,[],[],[],http://madisoft.it/,https://madisoft.it/
True,Cookie Information Banner,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking ""Allow all"", you accept', 'use of cookies', 'This website uses cookies']",http://maersk.com/,https://www.maersk.com/
False,,False,False,False,False,[],"['/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['This site uses cookies. Continuing to use this site without changing your cookie settings means that you consent to those cookies', 'consent to those cookies']",http://magcloud.com/,https://www.magcloud.com/
True,usercentrics-api,True,True,True,False,[],[],[],http://win2day.at/,https://www.win2day.at/
True,generic-cosmetic,True,True,True,False,[],[],[],http://windows.com/,https://www.microsoft.com/en-us/windows/
True,generic-cosmetic,True,True,True,False,[],[],[],http://windows.net/,https://dotnet.microsoft.com/en-us/
True,Onetrust,True,True,True,False,[],"['/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['We and our 143 partners store and/or access information on a device, such as unique IDs in cookies', 'store and/or access information on a device', 'Store and/or access information on a device']",http://wired.co.uk/,https://www.wired.co.uk/
False,,False,False,False,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['ACCEPT ALL', 'our site: Matterport uses cookies']",http://matterport.com/,https://matterport.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://max.porn/,https://max.porn/
True,Cybotcookiebot,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['by clicking ""manage cookies"" you can choose which cookies we may use and for which processing purposes. You may modify or withdraw such consent with effect for the future at any time by clicking on ""C', 'We use cookies', 'This website uses cookies', 'our website. We share information about the use of this website with our social media and analytics partners. Our partners may combine this information with other data they have collected on the use o']",http://maxon.net/,https://www.maxon.net/en/
False,Onetrust,True,True,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/by continuing/gi', '/(this|our) (web)?site.*cookies/gi']","['by clicking on the link. These include updates relating to Mobile Order & Pay, MyMcDonald’s Rewards, dispute resolution, and arbitration. By continuing to use our website, you are indicating that you ', 'By continuing', 'This website uses cookies']",http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us.html
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All”, you agree']",http://mcgraw-hill.com/,https://www.mheducation.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'Accept All', 'We use cookies', 'this site to function; others help us understand how you use the site, so we can improve it. We may also use cookies for targeting purposes. Click “Accept all cookies” to proceed as specified, or clic']",http://mckinsey.com/,https://www.mckinsey.com/
False,,False,False,False,False,[],['/by continuing/gi'],['by continuing'],http://mcwbd55.com/,https://mcwbd55.com/
True,Cybotcookiebot,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'This website uses cookies']",http://mdpi.com/,https://www.mdpi.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://mdstrm.com/,https://www.mediastream.co/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://aa.com.tr/,https://www.aa.com.tr/en
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['Accept all', 'Reject all', 'use of cookies', 'our site to offer you a better browsing experience, analyse site traffic and serve personalised content as detailed in our Cookie Policy. If you select ‘Accept all’, you consent to our use of cookies.', 'consent to our use of cookies. To change your cookie preferences or disable cookies']",http://uefa.com/,https://www.uefa.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://uga.edu/,https://www.uga.edu/
True,eu-cookie-compliance-banner,True,True,True,False,[],[],[],http://ugr.es/,https://www.ugr.es/
True,Onetrust,True,True,True,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By continuing', 'We use Cookies', 'this site to enhance your experience and improve our marketing efforts. Click on “About Cookies” to learn more. By continuing to browse without changing your browser settings to block or delete Cookie', 'Cookies and related technologies']",http://uic.edu/,https://www.uic.edu/
False,generic-cosmetic,True,True,True,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By continuing', 'We use Cookies', 'this site to enhance your experience and improve our marketing efforts. Click on “About Cookies” to learn more. By continuing to browse without changing your browser settings to block or delete Cookie', 'Cookies and related technologies']",http://uic.edu/,https://www.uic.edu/
True,Onetrust,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website stores cookies'],http://uiowa.edu/,https://uiowa.edu/
True,Onetrust,True,True,True,False,[],[],[],http://uiuc.edu/,https://illinois.edu/
False,,False,False,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', ""our site, you're agreeing to the use of cookies. Cookies""]",http://uk.com/,https://uk.com/
False,hubspot,False,False,False,False,[],[],[],http://dotomi.com/,https://www.epsilon.com/us?redirect=dotomi
True,TrustArc-top,True,True,True,False,[],['/cookies (and|or) .* technologies/gi'],['cookies and similar technologies'],http://doubleverify.com/,https://doubleverify.com/
True,Complianz notice,True,True,True,False,[],['/by continuing/gi'],['By continuing'],http://dream-singles.com/,https://www.dream-singles.com/
True,usercentrics-api,True,True,True,False,[],[],[],http://drift.com/,https://www.drift.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://vtex.com/,https://vtex.com/us-en/
False,Complianz banner,True,True,False,False,[],"['/accept cookies/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['accept cookies', 'We use cookies', 'we use cookies', 'This site uses cookies', 'our site and offer you the most relevant information. Please accept cookies for an optimal experience. To learn more about how we use cookies']",http://vungle.com/,https://liftoff.io/
False,hubspot,False,False,False,False,[],"['/accept cookies/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['accept cookies', 'We use cookies', 'we use cookies', 'This site uses cookies', 'our site and offer you the most relevant information. Please accept cookies for an optimal experience. To learn more about how we use cookies']",http://vungle.com/,https://liftoff.io/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://vuukle.com/,https://vuukle.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['OUR WEBSITE TELLS US YOU ARE HAPPY TO RECEIVE ALL OUR COOKIES'],http://vxxx.com/,https://vxxx.com/
False,,False,False,False,False,[],"['/accept all/gi', '/by continuing/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'By continuing', 'our website. By continuing to use our website, you agree to our use of these cookies. You can learn more about the types of cookies']",http://therange.co.uk/,https://www.therange.co.uk/
False,,False,False,False,False,[],"['/accept cookies/gi', '/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['ACCEPT COOKIES', 'By continuing', 'we use cookies', 'use of cookies', 'This website uses cookies that help the website function and allow us to analyse how you interact with it. Learn more about how we use cookies to provide you with an improved user-experience with our ']",http://therapservices.net/,https://www.therapservices.net/
False,,False,False,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'this website, you agree with our use of cookies']",http://therealxh.com/,https://therealxh.com/
True,xhamster-us,True,True,True,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'this website, you agree with our use of cookies']",http://therealxh1.com/,https://xhamster.com/
True,TrustArc-top,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept All', 'accept all', 'Accept all', 'Reject All', 'reject all', 'Reject all', 'our sites, recognize visitors to our sites, provide secure log-in, collect statistics to optimize site functionality, and deliver content tailored to your interests. Click Accept All to accept all coo', 'cookies and similar technologies']",http://thermofisher.com/,https://www.thermofisher.com/us/en/home.html
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi']","['by continuing', 'We use cookies']",http://thesimsresource.com/,https://www.thesimsresource.com/
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/reject all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept cookies', 'Reject all', 'our site work. We and partners also use cookies']",http://thetrainline.com/,https://www.thetrainline.com/
True,Sourcepoint-frame,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/consent to.*cookies/gi']","['We use cookies', 'use of cookies', ""consent to the use of cookies for the below purposes or set your preference for each of our partners by clicking 'Manage Cookies""]",http://thisisdax.com/,https://global.com/dax/
True,wpcc,True,True,True,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'this website, you agree with our use of cookies']",http://thisvid.com/,https://thisvid.com/
False,,False,False,False,False,[],['/use of cookies/gi'],['use of cookies'],http://thomann.de/,https://www.thomannmusic.com/
True,Onetrust,True,True,True,False,[],['/accept all/gi'],['Accept All'],http://thomsonreuters.com/,https://www.thomsonreuters.com/en.html
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking “Accept” you acknowledge that you have carefully read every clause of our Privacy Policy and you clearly express your acceptance of cookies from this website and accept', 'This website or its third-party tools use cookies']",http://bidease.com/,https://bidease.com/
True,Cybotcookiebot,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/such as cookies/gi']","['We use cookies', 'such as cookies']",http://bidtheatre.com/,https://www.bidtheatre.com/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'our site, you consent to our use of cookies', 'consent to our use of cookies']",http://bigolive.tv/,https://www.bigolive.tv/
True,cookie-law-info,True,True,True,False,[],[],[],http://bijtanteleen.nl/,https://www.speelotheek-voorschoten.nl/
False,Sourcepoint-frame,False,False,False,False,[],[],[],http://bild.de/,https://www.bild.de/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'This website uses cookies', 'our site, you agree to our use of cookies']",http://bilibili.tv/,https://www.bilibili.tv/en
True,Onetrust,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'use of cookies', 'our website you agree to our use of cookies']",http://binance.info/,https://www.binance.info/en
False,,False,False,False,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'this website, you agree to our Terms and Conditions, Your US state privacy rights, Privacy statement and Cookies policy. Your privacy choices/Manage cookies']",http://biomedcentral.com/,https://www.biomedcentral.com/
True,Cybotcookiebot,True,True,True,False,[],[],[],http://nativendo.de/,https://seeding-alliance.de/self-booking/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://nato.int/,https://www.nato.int/
True,com_optanon,True,True,True,False,[],"['/accept all/gi', '/use of cookies/gi']","['Accept all', 'Use of cookies']",http://nature.com/,https://www.nature.com/
False,generic-cosmetic,False,False,False,False,[],[],[],http://nature.org/,https://www.nature.org/en-us/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi']","['By continuing', 'We use cookies']",http://naukri.com/,https://www.naukri.com/
True,Cybotcookiebot,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['We use cookies', 'This website uses cookies', 'this website. We also share information about your use of our site with our social media, advertising and analytics partners. You consent to our cookies', 'consent to our cookies']",http://ncl.ac.uk/,https://www.ncl.ac.uk/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/cookies (and|or) .* technologies/gi']","['We use cookies', 'cookies and other technologies']",http://ncl.com/,https://www.ncl.com/
False,ketch,True,True,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://nearpod.com/,https://nearpod.com/
True,Onetrust,True,True,True,False,[],[],[],http://nec.com/,https://www.nec.com/
